 0.014169 0.218578 0.076072 0.096491 0.557992 0.824218 67 
 0.012544 0.031469 0.041285 0.571114 -0.272583 0.774291 68 
 0.165046 0.151433 0.036365 0.140990 -0.653195 0.743948 69 
 0.185679 0.111766 0.040103 0.223201 -0.443357 0.868111 70 
 0.074095 0.014494 0.045451 0.472190 -0.474263 0.743042 71 
 0.111815 0.045123 0.011783 0.514541 -0.602964 0.609658 72 
 0.247110 0.202661 0.056116 0.050708 -0.291011 0.955375 73 
 0.103095 0.169294 0.025588 0.666887 0.215507 0.713315 74 
 0.221802 0.249580 0.075207 0.037574 0.081183 0.995991 75 
 0.094012 0.224744 0.076793 0.422838 -0.100883 0.900573 76 
 0.241372 0.127356 0.031892 -0.477423 -0.603728 0.638420 77 
 0.054794 0.122306 0.030600 0.030885 0.191550 0.980997 78 
 0.232092 0.176302 0.024639 0.210584 0.088997 0.973516 79 
 0.160318 0.255142 0.028126 -0.084192 0.051257 0.995130 80 
 0.286701 0.265079 0.031184 -0.382792 -0.699127 0.603897 81 
 0.127431 0.239891 0.009670 0.074026 0.362714 0.928956 82 
 0.030589 0.133464 0.085082 -0.075199 -0.588497 0.804995 83 
 0.278534 0.262904 0.080414 -0.150679 0.226066 0.962388 84 
 0.110248 0.179845 0.091883 0.056696 0.028675 0.997980 85 
 0.164357 0.236859 0.089536 -0.395753 0.746807 0.534470 86 
 0.282050 0.153604 0.009055 -0.122736 0.680016 0.722852 87 
 0.033381 0.225139 0.039165 0.256422 -0.057260 0.964867 88 
 0.287050 0.255184 0.011437 0.264833 0.112592 0.957698 89 
 0.250303 0.024075 0.012930 -0.433225 0.330400 0.838542 90 
 0.177643 0.104299 0.053140 -0.329057 0.038044 0.943543 91 
 0.235767 0.012597 0.072020 0.138148 0.142683 0.980080 92 
 0.111942 0.173266 0.038432 0.189401 -0.010300 0.981846 93 
 0.030529 0.136826 0.068715 -0.430963 -0.082870 0.898556 94 
 0.246030 0.189214 0.008631 -0.281360 0.387996 0.877665 95 
 0.229608 0.246335 0.043191 -0.152504 0.234636 0.960046 96 
 0.252597 0.027714 0.031140 0.074496 0.139768 0.987378 97 
 0.138467 0.224107 0.069227 0.370143 -0.527317 0.764807 98 
 0.114442 0.289530 0.045636 -0.173139 -0.389967 0.904405 99 
 0.071242 0.148825 0.030451 -0.259992 0.129697 0.956861 100 
 0.217307 0.120392 0.046764 0.208010 0.155799 0.965639 101 
 0.050942 0.138623 0.047295 0.519802 -0.561492 0.643842 102 
 0.082512 0.075849 0.050056 0.042686 0.473630 0.879689 103 
 0.064337 0.047570 0.034117 0.162667 -0.277639 0.946814 104 
 0.124325 0.013042 0.035422 -0.344084 0.508757 0.789159 105 
 0.214953 0.039675 0.067746 0.579157 0.018191 0.815013 106 
 0.187867 0.024340 0.090858 0.212687 -0.600154 0.771090 107 
 0.161001 0.263062 0.043285 -0.035372 0.317783 0.947503 108 
 0.157118 0.049460 0.040572 -0.054690 -0.336554 0.940075 109 
 0.195777 0.119039 0.008062 -0.488397 0.157822 0.858231 110 
 0.151345 0.249425 0.067947 -0.729842 0.332102 0.597527 111 
 0.145463 0.174244 0.091528 -0.543128 0.268061 0.795710 112 
 0.061142 0.276656 0.038160 0.325699 -0.178855 0.928402 113 
 0.196124 0.037217 0.010293 0.425153 0.200725 0.882584 114 
 0.010639 0.204882 0.061532 0.261412 0.372340 0.890521 115 
 0.194076 0.055834 0.036489 -0.133806 -0.094856 0.986457 116 
 0.049037 0.230108 0.085655 0.227621 -0.223339 0.947791 117 
 0.222300 0.024649 0.072506 0.281588 -0.449978 0.847484 118 
 0.144035 0.055369 0.057725 0.374060 -0.435039 0.819036 119 
 0.149503 0.254753 0.091314 -0.094869 0.621609 0.777562 120 
 0.247047 0.242588 0.011155 -0.168911 -0.038716 0.984871 121 
 0.251167 0.131192 0.019446 -0.771387 0.100675 0.628353 122 
 0.210818 0.278909 0.083597 -0.752762 -0.234320 0.615177 123 
 0.175840 0.243196 0.037531 -0.189928 -0.006747 0.981775 124 
 0.246660 0.088527 0.073780 0.119201 -0.179068 0.976589 125 
 0.213852 0.172723 0.075191 -0.522620 -0.263484 0.810829 126 
 0.013971 0.198532 0.028281 -0.552241 0.189867 0.811776 127 
 0.217626 0.264647 0.058975 -0.380857 0.642181 0.665245 128 
 0.065440 0.129410 0.058690 0.375341 0.041581 0.925954 129 
 0.240185 0.098970 0.009189 -0.603500 0.003431 0.797356 130 
 0.070002 0.171149 0.059250 -0.308220 0.222989 0.924812 131 
 0.068980 0.233281 0.049298 0.574295 0.187325 0.796929 132 
 0.241976 0.154379 0.091994 0.260519 -0.114625 0.958640 133 
 0.291014 0.053709 0.045249 -0.041205 -0.459540 0.887200 134 
 0.223881 0.040072 0.029552 0.242473 -0.546098 0.801862 135 
 0.130013 0.172846 0.047895 0.665059 0.195623 0.720713 136 
 0.017748 0.066869 0.049637 -0.029337 0.388276 0.921076 137 
 0.194360 0.144470 0.091356 -0.182233 0.361938 0.914217 138 
 0.013717 0.200292 0.011571 0.455345 0.494830 0.740138 139 
 0.139688 0.233075 0.055547 0.217012 -0.480048 0.849976 140 
 0.014452 0.061452 0.034330 -0.020650 -0.221289 0.974990 141 
 0.221215 0.031775 0.043404 -0.314622 -0.251853 0.915196 142 
 0.226302 0.115931 0.060090 0.245292 0.207028 0.947086 143 
 0.054850 0.131757 0.090740 0.116910 0.105217 0.987553 144 
 0.047610 0.027010 0.024229 0.214814 0.092331 0.972281 145 
 0.249429 0.215807 0.008185 0.091755 -0.050585 0.994496 146 
 0.123305 0.253168 0.091331 -0.517739 0.316264 0.794936 147 
 0.167337 0.147854 0.052183 0.573304 -0.270551 0.773385 148 
 0.165623 0.040104 0.090962 -0.280127 0.318265 0.905669 149 
 0.173202 0.164755 0.027617 -0.349952 -0.046920 0.935592 150 
 0.115031 0.016224 0.066626 -0.070278 -0.095256 0.992969 151 
 0.067730 0.167270 0.074645 -0.337933 -0.164661 0.926654 152 
 0.241581 0.127858 0.048698 -0.190761 0.444554 0.875204 153 
 0.058631 0.272854 0.053893 -0.647664 0.496029 0.578348 154 
 0.239491 0.175801 0.055289 -0.677512 0.085204 0.730560 155 
 0.208610 0.264336 0.010400 -0.043104 -0.059861 0.997276 156 
 0.060374 0.048362 0.063592 -0.135869 0.001776 0.990725 157 
 0.158705 0.062227 0.029234 -0.477435 -0.610639 0.631804 158 
 0.017137 0.153349 0.088105 0.606213 0.227876 0.761957 159 
 0.262033 0.288837 0.049108 -0.308067 -0.308572 0.899932 160 
 0.247428 0.189721 0.025573 0.521901 -0.187458 0.832153 161 
 0.240889 0.245835 0.029051 -0.325884 0.574277 0.751003 162 
 0.024346 0.066693 0.082562 0.024171 0.284192 0.958463 163 
 0.016295 0.129939 0.074318 -0.225767 -0.286587 0.931073 164 
 0.232246 0.116974 0.040990 0.479871 -0.462499 0.745532 165 
 0.225226 0.174444 0.063541 -0.471318 -0.135190 0.871541 166 
 0.220459 0.035640 0.013983 0.307074 -0.054093 0.950147 167 
 0.069361 0.157212 0.049867 -0.309970 -0.111829 0.944147 168 
 0.283177 0.041307 0.090675 -0.120218 0.501465 0.856785 169 
 0.109990 0.118972 0.008545 0.042426 -0.255883 0.965776 170 
 0.257613 0.193222 0.039045 0.469115 0.661157 0.585494 171 
 0.034667 0.151161 0.019505 0.043830 -0.626176 0.778449 172 
 0.144977 0.079517 0.061950 0.093575 -0.172280 0.980593 173 
 0.067237 0.108725 0.058737 -0.107008 -0.110432 0.988106 174 
 0.124625 0.033012 0.039394 0.056391 -0.282823 0.957513 175 
 0.228569 0.040167 0.076737 0.974550 0.103844 0.198667 176 
 0.206134 0.055996 0.008009 -0.400703 -0.229265 0.887059 177 
 0.037865 0.286345 0.058564 0.107426 -0.087784 0.990330 178 
 0.213619 0.116476 0.030905 0.249781 -0.178219 0.951760 179 
 0.243157 0.213254 0.040564 0.663964 -0.121764 0.737784 180 
 0.096781 0.217207 0.090644 0.449837 -0.744742 0.492957 181 
 0.272576 0.157376 0.088887 0.208274 0.248192 0.946056 182 
 0.166923 0.074386 0.019847 0.037756 -0.719892 0.693059 183 
 0.084634 0.071898 0.034397 -0.619169 -0.041200 0.784176 184 
 0.281279 0.041567 0.009827 -0.102279 -0.328082 0.939096 185 
 0.231349 0.250495 0.061699 -0.421797 -0.126961 0.897757 186 
 0.181544 0.274240 0.022605 -0.320323 -0.010266 0.947253 187 
 0.271600 0.194214 0.047767 0.236085 -0.383707 0.892767 188 
 0.092848 0.070279 0.019760 0.053165 0.648741 0.759150 189 
 0.283130 0.203879 0.082214 0.603091 -0.206855 0.770384 190 
 0.180867 0.125826 0.015249 -0.073918 0.042103 0.996375 191 
 0.270123 0.261463 0.065794 0.171187 0.375661 0.910810 192 
 0.079327 0.179931 0.015815 0.182095 -0.441203 0.878738 193 
 0.183054 0.168535 0.015037 -0.582268 -0.102931 0.806455 194 
 0.279685 0.040562 0.072829 0.097432 -0.274819 0.956547 195 
 0.167266 0.111498 0.066475 -0.313833 -0.031930 0.948941 196 
 0.276560 0.157483 0.023823 -0.748431 0.135654 0.649192 197 
 0.161485 0.252460 0.055529 -0.346274 -0.633853 0.691610 198 
 0.020660 0.066377 0.065473 -0.000956 -0.343126 0.939289 199 
 0.170854 0.230390 0.076419 0.189915 -0.096828 0.977014 200 
 0.009510 0.203691 0.043540 -0.093839 -0.212261 0.972697 201 
 0.179917 0.126119 0.032803 0.595783 -0.584089 0.551255 202 
 0.079287 0.219987 0.047256 0.043409 -0.216491 0.975319 203 
 0.016404 0.121789 0.091502 0.051029 -0.085825 0.995003 204 
 0.118660 0.036966 0.024409 0.200558 0.139300 0.969728 205 
 0.281037 0.041455 0.025932 0.316544 -0.162694 0.934522 206 
 0.038887 0.030152 0.011177 0.361993 0.156898 0.918882 207 
 0.014422 0.057699 0.018154 0.433252 0.304186 0.848389 208 
 0.209730 0.264055 0.026971 0.197162 0.160623 0.967123 209 
 0.185972 0.050885 0.050724 0.041266 -0.174086 0.983865 210 
 0.126875 0.248887 0.076305 -0.164960 0.499886 0.850237 211 
 0.248325 0.148730 0.068153 0.495657 0.523555 0.692975 212 
 0.064751 0.156393 0.086658 -0.375776 -0.312871 0.872298 213 
 0.275143 0.028111 0.040606 0.093565 -0.176743 0.979800 214 
 0.114067 0.112239 0.041893 0.301223 0.327754 0.895456 215 
 0.066675 0.106592 0.074682 -0.518741 0.070664 0.852006 216 
 0.189672 0.116093 0.024521 0.171781 -0.274549 0.946105 217 
 0.110326 0.283759 0.060263 0.198386 0.054149 0.978627 218 
 0.144301 0.093586 0.052494 -0.043011 -0.846261 0.531029 219 
 0.067711 0.051513 0.049637 -0.177832 0.113040 0.977547 220 
 0.120801 0.170280 0.008400 -0.192743 0.061793 0.979302 221 
 0.244735 0.215405 0.024383 -0.449834 -0.156018 0.879379 222 
 0.291785 0.281052 0.026916 -0.375214 -0.679636 0.630325 223 
 0.067000 0.135140 0.076120 -0.051503 0.222326 0.973611 224 
 0.227334 0.109580 0.021729 -0.634276 0.436913 0.637809 225 
 0.180295 0.142403 0.080344 0.266920 -0.912646 0.309566 226 
 0.115036 0.171606 0.054423 0.661209 0.037734 0.749252 227 
 0.013374 0.134897 0.058210 -0.193437 -0.065853 0.978900 228 
 0.132668 0.241114 0.043338 0.110956 0.049566 0.992588 229 
 0.269636 0.284409 0.087405 0.272704 0.546292 0.791958 230 
 0.121589 0.022052 0.052855 -0.184974 -0.240450 0.952874 231 
 0.224378 0.243373 0.091103 0.074329 -0.294634 0.952715 232 
 0.276433 0.266861 0.043615 0.267157 0.118188 0.956378 233 
 0.165874 0.255776 0.010694 -0.106704 -0.089720 0.990235 234 
 0.121599 0.117097 0.072376 0.404979 -0.360743 0.840153 235 
 0.075673 0.077475 0.086643 0.295736 -0.208237 0.932297 236 
 0.223253 0.022492 0.056623 0.158761 -0.149983 0.975859 237 
 0.158087 0.049880 0.063961 0.803484 -0.184271 0.566090 238 
 0.118942 0.117872 0.056313 0.126784 0.364993 0.922337 239 
 0.236776 0.137221 0.063749 0.064663 0.041526 0.997043 240 
 0.224329 0.172839 0.011035 0.160845 0.340783 0.926281 241 
 0.059021 0.117752 0.045961 0.704375 -0.240484 0.667850 242 
 
